day,window,multiplier,friction,status,signal,strike,type
2022-06-23,30,1.0,base,NO_SIGNAL,,,
2022-06-24,30,1.0,base,NO_SIGNAL,,,
2022-06-27,30,1.0,base,NO_SIGNAL,,,
2022-06-28,30,1.0,base,NO_SIGNAL,,,
2022-06-30,30,1.0,base,NO_SIGNAL,,,
2022-07-04,30,1.0,base,NO_SIGNAL,,,
2022-07-07,30,1.0,base,NO_SIGNAL,,,
2022-07-08,30,1.0,base,NO_SIGNAL,,,
2022-07-12,30,1.0,base,NO_SIGNAL,,,
2022-07-15,30,1.0,base,NO_SIGNAL,,,
2022-07-20,30,1.0,base,NO_SIGNAL,,,
2022-07-22,30,1.0,base,NO_SIGNAL,,,
2022-07-25,30,1.0,base,NO_SIGNAL,,,
2022-07-26,30,1.0,base,NO_SIGNAL,,,
2022-07-29,30,1.0,base,NO_SIGNAL,,,
2022-08-02,30,1.0,base,NO_SIGNAL,,,
2022-08-03,30,1.0,base,NO_SIGNAL,,,
2022-08-05,30,1.0,base,NO_SIGNAL,,,
2022-08-10,30,1.0,base,NO_SIGNAL,,,
2022-08-11,30,1.0,base,NO_SIGNAL,,,
2022-08-12,30,1.0,base,NO_SIGNAL,,,
2022-08-16,30,1.0,base,NO_SIGNAL,,,
2022-08-18,30,1.0,base,NO_SIGNAL,,,
2022-08-23,30,1.0,base,NO_SIGNAL,,,
2022-08-24,30,1.0,base,NO_SIGNAL,,,
2022-08-29,30,1.0,base,NO_SIGNAL,,,
2022-09-01,30,1.0,base,NO_SIGNAL,,,
2022-09-02,30,1.0,base,NO_SIGNAL,,,
2022-09-05,30,1.0,base,NO_SIGNAL,,,
2022-09-06,30,1.0,base,NO_SIGNAL,,,
2022-09-07,30,1.0,base,NO_SIGNAL,,,
2022-09-08,30,1.0,base,NO_SIGNAL,,,
2022-09-12,30,1.0,base,NO_SIGNAL,,,
2022-09-13,30,1.0,base,NO_SIGNAL,,,
2022-09-19,30,1.0,base,NO_SIGNAL,,,
2022-09-20,30,1.0,base,NO_SIGNAL,,,
2022-09-22,30,1.0,base,NO_SIGNAL,,,
2022-09-23,30,1.0,base,NO_SIGNAL,,,
2022-09-26,30,1.0,base,NO_SIGNAL,,,
2022-09-27,30,1.0,base,NO_SIGNAL,,,
2022-10-03,30,1.0,base,NO_SIGNAL,,,
2022-10-04,30,1.0,base,NO_SIGNAL,,,
2022-10-06,30,1.0,base,NO_SIGNAL,,,
2022-10-07,30,1.0,base,NO_SIGNAL,,,
2022-10-12,30,1.0,base,NO_SIGNAL,,,
2022-10-18,30,1.0,base,NO_SIGNAL,,,
2022-10-24,30,1.0,base,INSUFFICIENT_OR,,,
2022-10-25,30,1.0,base,NO_SIGNAL,,,
2022-10-28,30,1.0,base,NO_SIGNAL,,,
2022-10-31,30,1.0,base,NO_SIGNAL,,,
2022-11-02,30,1.0,base,NO_SIGNAL,,,
2022-11-03,30,1.0,base,NO_SIGNAL,,,
2022-11-04,30,1.0,base,NO_SIGNAL,,,
2022-11-10,30,1.0,base,NO_SIGNAL,,,
2022-11-11,30,1.0,base,NO_SIGNAL,,,
2022-11-14,30,1.0,base,NO_SIGNAL,,,
2022-11-15,30,1.0,base,NO_SIGNAL,,,
2022-11-16,30,1.0,base,NO_SIGNAL,,,
2022-11-17,30,1.0,base,NO_SIGNAL,,,
2022-11-21,30,1.0,base,NO_SIGNAL,,,
2022-11-22,30,1.0,base,NO_SIGNAL,,,
2022-11-23,30,1.0,base,NO_SIGNAL,,,
2022-11-25,30,1.0,base,NO_SIGNAL,,,
2022-11-28,30,1.0,base,NO_SIGNAL,,,
2022-11-29,30,1.0,base,NO_SIGNAL,,,
2022-12-02,30,1.0,base,NO_SIGNAL,,,
2022-12-05,30,1.0,base,NO_SIGNAL,,,
2022-12-06,30,1.0,base,NO_SIGNAL,,,
2022-12-07,30,1.0,base,NO_SIGNAL,,,
2022-12-08,30,1.0,base,NO_SIGNAL,,,
2022-12-12,30,1.0,base,NO_SIGNAL,,,
2022-12-14,30,1.0,base,NO_SIGNAL,,,
2022-12-16,30,1.0,base,NO_SIGNAL,,,
2022-12-20,30,1.0,base,NO_SIGNAL,,,
2022-12-22,30,1.0,base,NO_SIGNAL,,,
2022-12-26,30,1.0,base,NO_SIGNAL,,,
2022-12-27,30,1.0,base,NO_SIGNAL,,,
2022-12-28,30,1.0,base,NO_SIGNAL,,,
2023-01-02,30,1.0,base,NO_SIGNAL,,,
2023-01-09,30,1.0,base,NO_SIGNAL,,,
2023-01-11,30,1.0,base,NO_SIGNAL,,,
2023-01-17,30,1.0,base,NO_SIGNAL,,,
2023-01-19,30,1.0,base,NO_SIGNAL,,,
2023-01-23,30,1.0,base,NO_SIGNAL,,,
2023-01-30,30,1.0,base,NO_SIGNAL,,,
2023-01-31,30,1.0,base,NO_SIGNAL,,,
2023-02-02,30,1.0,base,NO_SIGNAL,,,
2023-02-06,30,1.0,base,NO_SIGNAL,,,
2023-02-08,30,1.0,base,NO_SIGNAL,,,
2023-02-09,30,1.0,base,NO_SIGNAL,,,
2023-02-10,30,1.0,base,NO_SIGNAL,,,
2023-02-13,30,1.0,base,NO_SIGNAL,,,
2023-02-16,30,1.0,base,NO_SIGNAL,,,
2023-02-17,30,1.0,base,NO_SIGNAL,,,
2023-02-20,30,1.0,base,NO_SIGNAL,,,
2023-02-21,30,1.0,base,NO_SIGNAL,,,
2023-02-23,30,1.0,base,NO_SIGNAL,,,
2023-02-27,30,1.0,base,NO_SIGNAL,,,
2023-03-01,30,1.0,base,NO_SIGNAL,,,
2023-03-02,30,1.0,base,NO_SIGNAL,,,
2023-03-06,30,1.0,base,NO_SIGNAL,,,
2023-03-08,30,1.0,base,NO_SIGNAL,,,
2023-03-10,30,1.0,base,NO_SIGNAL,,,
2023-03-16,30,1.0,base,NO_SIGNAL,,,
2023-03-20,30,1.0,base,NO_SIGNAL,,,
2023-03-21,30,1.0,base,NO_SIGNAL,,,
2023-03-22,30,1.0,base,NO_SIGNAL,,,
2023-03-24,30,1.0,base,NO_SIGNAL,,,
2023-03-27,30,1.0,base,NO_SIGNAL,,,
2023-03-28,30,1.0,base,NO_SIGNAL,,,
2023-04-03,30,1.0,base,NO_SIGNAL,,,
2023-04-10,30,1.0,base,NO_SIGNAL,,,
2023-04-11,30,1.0,base,NO_SIGNAL,,,
2023-04-12,30,1.0,base,NO_SIGNAL,,,
2023-04-13,30,1.0,base,NO_SIGNAL,,,
2023-04-17,30,1.0,base,NO_SIGNAL,,,
2023-04-19,30,1.0,base,NO_SIGNAL,,,
2023-04-20,30,1.0,base,NO_SIGNAL,,,
2023-04-24,30,1.0,base,NO_SIGNAL,,,
2023-04-25,30,1.0,base,NO_SIGNAL,,,
2023-04-26,30,1.0,base,NO_SIGNAL,,,
2023-05-02,30,1.0,base,NO_SIGNAL,,,
2023-05-03,30,1.0,base,NO_SIGNAL,,,
2023-05-05,30,1.0,base,NO_SIGNAL,,,
2023-05-08,30,1.0,base,NO_SIGNAL,,,
2023-05-10,30,1.0,base,NO_SIGNAL,,,
2023-05-11,30,1.0,base,NO_SIGNAL,,,
2023-05-12,30,1.0,base,NO_SIGNAL,,,
2023-05-19,30,1.0,base,NO_SIGNAL,,,
2023-05-22,30,1.0,base,NO_SIGNAL,,,
2023-05-23,30,1.0,base,NO_SIGNAL,,,
2023-05-24,30,1.0,base,NO_SIGNAL,,,
2023-05-25,30,1.0,base,NO_SIGNAL,,,
2023-05-29,30,1.0,base,NO_SIGNAL,,,
2023-05-30,30,1.0,base,NO_SIGNAL,,,
2023-06-01,30,1.0,base,NO_SIGNAL,,,
2023-06-05,30,1.0,base,NO_SIGNAL,,,
2023-06-09,30,1.0,base,NO_SIGNAL,,,
2023-06-12,30,1.0,base,NO_SIGNAL,,,
2023-06-13,30,1.0,base,NO_SIGNAL,,,
2023-06-14,30,1.0,base,NO_SIGNAL,,,
2023-06-15,30,1.0,base,NO_SIGNAL,,,
2023-06-20,30,1.0,base,NO_SIGNAL,,,
2023-06-21,30,1.0,base,NO_SIGNAL,,,
2023-06-23,30,1.0,base,NO_SIGNAL,,,
2023-06-26,30,1.0,base,NO_SIGNAL,,,
2023-06-30,30,1.0,base,NO_SIGNAL,,,
2023-07-03,30,1.0,base,NO_SIGNAL,,,
2023-07-04,30,1.0,base,NO_SIGNAL,,,
2023-07-05,30,1.0,base,NO_SIGNAL,,,
2023-07-10,30,1.0,base,NO_SIGNAL,,,
2023-07-11,30,1.0,base,NO_SIGNAL,,,
2023-07-12,30,1.0,base,NO_SIGNAL,,,
2023-07-13,30,1.0,base,NO_SIGNAL,,,
2023-07-14,30,1.0,base,NO_SIGNAL,,,
2023-07-18,30,1.0,base,NO_SIGNAL,,,
2023-07-21,30,1.0,base,NO_SIGNAL,,,
2023-07-24,30,1.0,base,NO_SIGNAL,,,
2023-07-28,30,1.0,base,NO_SIGNAL,,,
2023-07-31,30,1.0,base,NO_SIGNAL,,,
2023-08-01,30,1.0,base,NO_SIGNAL,,,
2023-08-04,30,1.0,base,NO_SIGNAL,,,
2023-08-07,30,1.0,base,NO_SIGNAL,,,
2023-08-08,30,1.0,base,NO_SIGNAL,,,
2023-08-09,30,1.0,base,NO_SIGNAL,,,
2023-08-11,30,1.0,base,NO_SIGNAL,,,
2023-08-14,30,1.0,base,NO_SIGNAL,,,
2023-08-17,30,1.0,base,NO_SIGNAL,,,
2023-08-18,30,1.0,base,NO_SIGNAL,,,
2023-08-21,30,1.0,base,NO_SIGNAL,,,
2023-08-22,30,1.0,base,NO_SIGNAL,,,
2023-08-23,30,1.0,base,NO_SIGNAL,,,
2023-08-25,30,1.0,base,NO_SIGNAL,,,
2023-08-28,30,1.0,base,NO_SIGNAL,,,
2023-08-29,30,1.0,base,NO_SIGNAL,,,
2023-09-04,30,1.0,base,NO_SIGNAL,,,
2023-09-05,30,1.0,base,NO_SIGNAL,,,
2023-09-12,30,1.0,base,NO_SIGNAL,,,
2023-09-13,30,1.0,base,NO_SIGNAL,,,
2023-09-14,30,1.0,base,NO_SIGNAL,,,
2023-09-18,30,1.0,base,NO_SIGNAL,,,
2023-09-22,30,1.0,base,NO_SIGNAL,,,
2023-09-25,30,1.0,base,NO_SIGNAL,,,
2023-09-26,30,1.0,base,NO_SIGNAL,,,
2023-10-03,30,1.0,base,NO_SIGNAL,,,
2023-10-04,30,1.0,base,NO_SIGNAL,,,
2023-10-05,30,1.0,base,NO_SIGNAL,,,
2023-10-09,30,1.0,base,NO_SIGNAL,,,
2023-10-11,30,1.0,base,NO_SIGNAL,,,
2023-10-12,30,1.0,base,NO_SIGNAL,,,
2023-10-13,30,1.0,base,NO_SIGNAL,,,
2023-10-16,30,1.0,base,NO_SIGNAL,,,
2023-10-17,30,1.0,base,NO_SIGNAL,,,
2023-10-20,30,1.0,base,NO_SIGNAL,,,
2023-10-26,30,1.0,base,NO_SIGNAL,,,
2023-10-27,30,1.0,base,NO_SIGNAL,,,
2023-10-30,30,1.0,base,NO_SIGNAL,,,
2023-10-31,30,1.0,base,NO_SIGNAL,,,
2023-11-01,30,1.0,base,NO_SIGNAL,,,
2023-11-02,30,1.0,base,NO_SIGNAL,,,
2023-11-03,30,1.0,base,NO_SIGNAL,,,
2023-11-07,30,1.0,base,NO_SIGNAL,,,
2023-11-08,30,1.0,base,NO_SIGNAL,,,
2023-11-09,30,1.0,base,NO_SIGNAL,,,
2023-11-12,30,1.0,base,INSUFFICIENT_OR,,,
2023-11-13,30,1.0,base,NO_SIGNAL,,,
2023-11-15,30,1.0,base,NO_SIGNAL,,,
2023-11-17,30,1.0,base,NO_SIGNAL,,,
2023-11-20,30,1.0,base,NO_SIGNAL,,,
2023-11-21,30,1.0,base,NO_SIGNAL,,,
2023-11-23,30,1.0,base,NO_SIGNAL,,,
2023-11-28,30,1.0,base,NO_SIGNAL,,,
2023-12-01,30,1.0,base,NO_SIGNAL,,,
2023-12-04,30,1.0,base,NO_SIGNAL,,,
2023-12-05,30,1.0,base,NO_SIGNAL,,,
2023-12-06,30,1.0,base,NO_SIGNAL,,,
2023-12-07,30,1.0,base,NO_SIGNAL,,,
2023-12-11,30,1.0,base,NO_SIGNAL,,,
2023-12-14,30,1.0,base,NO_SIGNAL,,,
2023-12-18,30,1.0,base,NO_SIGNAL,,,
2023-12-19,30,1.0,base,NO_SIGNAL,,,
2023-12-28,30,1.0,base,NO_SIGNAL,,,
2023-12-29,30,1.0,base,NO_SIGNAL,,,
2024-01-03,30,1.0,base,NO_SIGNAL,,,
2024-01-04,30,1.0,base,NO_SIGNAL,,,
2024-01-09,30,1.0,base,NO_SIGNAL,,,
2024-01-10,30,1.0,base,NO_SIGNAL,,,
2024-01-15,30,1.0,base,NO_SIGNAL,,,
2024-01-16,30,1.0,base,NO_SIGNAL,,,
2024-01-17,30,1.0,base,NO_SIGNAL,,,
2024-01-18,30,1.0,base,NO_SIGNAL,,,
2024-01-19,30,1.0,base,NO_SIGNAL,,,
2024-02-01,30,1.0,base,NO_SIGNAL,,,
2024-02-06,30,1.0,base,NO_SIGNAL,,,
2024-02-09,30,1.0,base,NO_SIGNAL,,,
2024-02-13,30,1.0,base,NO_SIGNAL,,,
2024-02-15,30,1.0,base,NO_SIGNAL,,,
2024-02-16,30,1.0,base,NO_SIGNAL,,,
2024-02-22,30,1.0,base,NO_SIGNAL,,,
2024-02-23,30,1.0,base,NO_SIGNAL,,,
2024-02-29,30,1.0,base,NO_SIGNAL,,,
2024-03-02,30,1.0,base,NO_SIGNAL,,,
2024-03-04,30,1.0,base,NO_SIGNAL,,,
2024-03-05,30,1.0,base,NO_SIGNAL,,,
2024-03-07,30,1.0,base,NO_SIGNAL,,,
2024-03-12,30,1.0,base,NO_SIGNAL,,,
2024-03-15,30,1.0,base,NO_SIGNAL,,,
2024-03-18,30,1.0,base,NO_SIGNAL,,,
2024-03-26,30,1.0,base,NO_SIGNAL,,,
2024-03-27,30,1.0,base,NO_SIGNAL,,,
2024-04-01,30,1.0,base,NO_SIGNAL,,,
2024-04-02,30,1.0,base,NO_SIGNAL,,,
2024-04-04,30,1.0,base,NO_SIGNAL,,,
2024-04-05,30,1.0,base,NO_SIGNAL,,,
2024-04-08,30,1.0,base,NO_SIGNAL,,,
2024-04-09,30,1.0,base,NO_SIGNAL,,,
2024-04-10,30,1.0,base,NO_SIGNAL,,,
2024-04-15,30,1.0,base,NO_SIGNAL,,,
2024-04-16,30,1.0,base,NO_SIGNAL,,,
2024-04-22,30,1.0,base,NO_SIGNAL,,,
2024-04-23,30,1.0,base,NO_SIGNAL,,,
2024-05-02,30,1.0,base,NO_SIGNAL,,,
2024-05-06,30,1.0,base,NO_SIGNAL,,,
2024-05-08,30,1.0,base,NO_SIGNAL,,,
2024-05-10,30,1.0,base,NO_SIGNAL,,,
2024-05-13,30,1.0,base,NO_SIGNAL,,,
2024-05-14,30,1.0,base,NO_SIGNAL,,,
2024-05-17,30,1.0,base,NO_SIGNAL,,,
2024-05-18,30,1.0,base,MISSING_OPTION,2024-05-18 09:58:00,22450.0,PE
2024-05-22,30,1.0,base,NO_SIGNAL,,,
2024-05-24,30,1.0,base,NO_SIGNAL,,,
2024-05-28,30,1.0,base,NO_SIGNAL,,,
2024-05-31,30,1.0,base,NO_SIGNAL,,,
2024-06-03,30,1.0,base,NO_SIGNAL,,,
2024-06-06,30,1.0,base,NO_SIGNAL,,,
2024-06-10,30,1.0,base,NO_SIGNAL,,,
2024-06-12,30,1.0,base,NO_SIGNAL,,,
2024-06-13,30,1.0,base,NO_SIGNAL,,,
2024-06-14,30,1.0,base,NO_SIGNAL,,,
2024-06-18,30,1.0,base,NO_SIGNAL,,,
2024-06-20,30,1.0,base,NO_SIGNAL,,,
2024-06-28,30,1.0,base,NO_SIGNAL,,,
2024-07-01,30,1.0,base,NO_SIGNAL,,,
2024-07-02,30,1.0,base,NO_SIGNAL,,,
2024-07-03,30,1.0,base,NO_SIGNAL,,,
2024-07-04,30,1.0,base,NO_SIGNAL,,,
2024-07-05,30,1.0,base,NO_SIGNAL,,,
2024-07-08,30,1.0,base,NO_SIGNAL,,,
2024-07-15,30,1.0,base,NO_SIGNAL,,,
2024-07-16,30,1.0,base,NO_SIGNAL,,,
2024-07-22,30,1.0,base,NO_SIGNAL,,,
2024-07-24,30,1.0,base,NO_SIGNAL,,,
2024-07-30,30,1.0,base,NO_SIGNAL,,,
2024-07-31,30,1.0,base,NO_SIGNAL,,,
2024-08-01,30,1.0,base,NO_SIGNAL,,,
2024-08-02,30,1.0,base,NO_SIGNAL,,,
2024-08-07,30,1.0,base,NO_SIGNAL,,,
2024-08-09,30,1.0,base,NO_SIGNAL,,,
2024-08-14,30,1.0,base,NO_SIGNAL,,,
2024-08-19,30,1.0,base,NO_SIGNAL,,,
2024-08-20,30,1.0,base,NO_SIGNAL,,,
2024-08-22,30,1.0,base,NO_SIGNAL,,,
2024-08-23,30,1.0,base,NO_SIGNAL,,,
2024-08-26,30,1.0,base,NO_SIGNAL,,,
2024-08-27,30,1.0,base,NO_SIGNAL,,,
2024-08-28,30,1.0,base,NO_SIGNAL,,,
2024-08-30,30,1.0,base,NO_SIGNAL,,,
2024-09-02,30,1.0,base,NO_SIGNAL,,,
2024-09-03,30,1.0,base,NO_SIGNAL,,,
2024-09-05,30,1.0,base,NO_SIGNAL,,,
2024-09-13,30,1.0,base,NO_SIGNAL,,,
2024-09-16,30,1.0,base,NO_SIGNAL,,,
2024-09-17,30,1.0,base,NO_SIGNAL,,,
2024-09-19,30,1.0,base,NO_SIGNAL,,,
2024-09-23,30,1.0,base,NO_SIGNAL,,,
2024-09-24,30,1.0,base,NO_SIGNAL,,,
2024-09-25,30,1.0,base,NO_SIGNAL,,,
2024-10-01,30,1.0,base,NO_SIGNAL,,,
2024-10-04,30,1.0,base,NO_SIGNAL,,,
2024-10-10,30,1.0,base,NO_SIGNAL,,,
2024-10-11,30,1.0,base,NO_SIGNAL,,,
2024-10-14,30,1.0,base,NO_SIGNAL,,,
2024-10-16,30,1.0,base,NO_SIGNAL,,,
2024-10-17,30,1.0,base,NO_SIGNAL,,,
2024-10-21,30,1.0,base,NO_SIGNAL,,,
2024-10-23,30,1.0,base,NO_SIGNAL,,,
2024-10-24,30,1.0,base,NO_SIGNAL,,,
2024-10-29,30,1.0,base,NO_SIGNAL,,,
2024-10-30,30,1.0,base,NO_SIGNAL,,,
2024-10-31,30,1.0,base,NO_SIGNAL,,,
2024-11-01,30,1.0,base,INSUFFICIENT_OR,,,
2024-11-04,30,1.0,base,NO_SIGNAL,,,
2024-11-07,30,1.0,base,NO_SIGNAL,,,
2024-11-08,30,1.0,base,NO_SIGNAL,,,
2024-11-14,30,1.0,base,NO_SIGNAL,,,
2024-11-18,30,1.0,base,NO_SIGNAL,,,
2024-11-19,30,1.0,base,NO_SIGNAL,,,
2024-11-21,30,1.0,base,NO_SIGNAL,,,
2024-11-25,30,1.0,base,NO_SIGNAL,,,
2024-11-27,30,1.0,base,NO_SIGNAL,,,
2024-12-02,30,1.0,base,NO_SIGNAL,,,
2024-12-04,30,1.0,base,NO_SIGNAL,,,
2024-12-06,30,1.0,base,NO_SIGNAL,,,
2024-12-09,30,1.0,base,NO_SIGNAL,,,
2024-12-11,30,1.0,base,NO_SIGNAL,,,
2024-12-16,30,1.0,base,NO_SIGNAL,,,
2024-12-19,30,1.0,base,NO_SIGNAL,,,
2024-12-23,30,1.0,base,NO_SIGNAL,,,
2024-12-24,30,1.0,base,NO_SIGNAL,,,
2024-12-30,30,1.0,base,NO_SIGNAL,,,
2025-01-03,30,1.0,base,NO_SIGNAL,,,
2025-01-07,30,1.0,base,NO_SIGNAL,,,
2025-01-08,30,1.0,base,NO_SIGNAL,,,
2025-01-09,30,1.0,base,NO_SIGNAL,,,
2025-01-10,30,1.0,base,NO_SIGNAL,,,
2025-01-14,30,1.0,base,NO_SIGNAL,,,
2025-01-15,30,1.0,base,NO_SIGNAL,,,
2025-01-16,30,1.0,base,NO_SIGNAL,,,
2025-01-17,30,1.0,base,NO_SIGNAL,,,
2025-01-20,30,1.0,base,NO_SIGNAL,,,
2025-01-23,30,1.0,base,NO_SIGNAL,,,
2025-02-03,30,1.0,base,NO_SIGNAL,,,
2025-02-06,30,1.0,base,NO_SIGNAL,,,
2025-02-10,30,1.0,base,NO_SIGNAL,,,
2025-02-12,30,1.0,base,NO_SIGNAL,,,
2025-02-13,30,1.0,base,NO_SIGNAL,,,
2025-02-17,30,1.0,base,NO_SIGNAL,,,
2025-02-18,30,1.0,base,NO_SIGNAL,,,
2025-02-20,30,1.0,base,NO_SIGNAL,,,
2025-02-24,30,1.0,base,NO_SIGNAL,,,
2025-02-25,30,1.0,base,NO_SIGNAL,,,
2025-02-27,30,1.0,base,NO_SIGNAL,,,
2025-02-28,30,1.0,base,NO_SIGNAL,,,
2025-03-03,30,1.0,base,NO_SIGNAL,,,
2025-03-04,30,1.0,base,NO_SIGNAL,,,
2025-03-05,30,1.0,base,NO_SIGNAL,,,
2025-03-06,30,1.0,base,NO_SIGNAL,,,
2025-03-07,30,1.0,base,NO_SIGNAL,,,
2025-03-10,30,1.0,base,NO_SIGNAL,,,
2025-03-12,30,1.0,base,NO_SIGNAL,,,
2025-03-13,30,1.0,base,NO_SIGNAL,,,
2025-03-17,30,1.0,base,NO_SIGNAL,,,
2025-03-19,30,1.0,base,NO_SIGNAL,,,
2025-03-21,30,1.0,base,NO_SIGNAL,,,
2025-03-25,30,1.0,base,NO_SIGNAL,,,
2025-03-27,30,1.0,base,NO_SIGNAL,,,
2025-03-28,30,1.0,base,NO_SIGNAL,,,
2025-04-01,30,1.0,base,NO_SIGNAL,,,
2025-04-02,30,1.0,base,NO_SIGNAL,,,
2025-04-03,30,1.0,base,NO_SIGNAL,,,
2025-04-04,30,1.0,base,NO_SIGNAL,,,
2025-04-07,30,1.0,base,NO_SIGNAL,,,
2025-04-09,30,1.0,base,NO_SIGNAL,,,
2025-04-11,30,1.0,base,NO_SIGNAL,,,
2025-04-15,30,1.0,base,NO_SIGNAL,,,
2025-04-16,30,1.0,base,NO_SIGNAL,,,
2025-04-22,30,1.0,base,NO_SIGNAL,,,
2025-04-24,30,1.0,base,NO_SIGNAL,,,
2025-04-28,30,1.0,base,NO_SIGNAL,,,
2025-04-29,30,1.0,base,NO_SIGNAL,,,
2025-04-30,30,1.0,base,NO_SIGNAL,,,
2025-05-02,30,1.0,base,NO_SIGNAL,,,
2025-05-05,30,1.0,base,NO_SIGNAL,,,
2025-05-06,30,1.0,base,NO_SIGNAL,,,
2025-05-07,30,1.0,base,NO_SIGNAL,,,
2025-05-09,30,1.0,base,NO_SIGNAL,,,
2025-05-13,30,1.0,base,NO_SIGNAL,,,
2025-05-14,30,1.0,base,NO_SIGNAL,,,
2025-05-16,30,1.0,base,NO_SIGNAL,,,
2025-05-19,30,1.0,base,NO_SIGNAL,,,
2025-05-21,30,1.0,base,NO_SIGNAL,,,
2025-05-22,30,1.0,base,NO_SIGNAL,,,
2025-05-23,30,1.0,base,NO_SIGNAL,,,
2025-05-26,30,1.0,base,NO_SIGNAL,,,
2025-05-27,30,1.0,base,NO_SIGNAL,,,
2025-05-28,30,1.0,base,NO_SIGNAL,,,
2025-05-29,30,1.0,base,NO_SIGNAL,,,
2025-05-30,30,1.0,base,NO_SIGNAL,,,
2025-06-02,30,1.0,base,NO_SIGNAL,,,
2025-06-03,30,1.0,base,NO_SIGNAL,,,
2025-06-04,30,1.0,base,NO_SIGNAL,,,
2025-06-05,30,1.0,base,NO_SIGNAL,,,
2025-06-09,30,1.0,base,NO_SIGNAL,,,
2025-06-10,30,1.0,base,NO_SIGNAL,,,
2025-06-13,30,1.0,base,NO_SIGNAL,,,
2025-06-17,30,1.0,base,NO_SIGNAL,,,
2025-06-18,30,1.0,base,NO_SIGNAL,,,
2025-06-19,30,1.0,base,NO_SIGNAL,,,
2025-06-23,30,1.0,base,NO_SIGNAL,,,
2025-06-27,30,1.0,base,NO_SIGNAL,,,
2025-07-01,30,1.0,base,NO_SIGNAL,,,
2025-07-03,30,1.0,base,NO_SIGNAL,,,
2025-07-04,30,1.0,base,NO_SIGNAL,,,
2025-07-07,30,1.0,base,NO_SIGNAL,,,
2025-07-08,30,1.0,base,NO_SIGNAL,,,
2025-07-09,30,1.0,base,NO_SIGNAL,,,
2025-07-10,30,1.0,base,NO_SIGNAL,,,
2025-07-14,30,1.0,base,NO_SIGNAL,,,
2025-07-16,30,1.0,base,NO_SIGNAL,,,
2025-07-21,30,1.0,base,NO_SIGNAL,,,
2025-07-22,30,1.0,base,NO_SIGNAL,,,
2025-07-28,30,1.0,base,NO_SIGNAL,,,
2025-07-30,30,1.0,base,NO_SIGNAL,,,
2025-08-04,30,1.0,base,NO_SIGNAL,,,
2025-08-05,30,1.0,base,NO_SIGNAL,,,
2025-08-12,30,1.0,base,NO_SIGNAL,,,
2025-08-13,30,1.0,base,NO_SIGNAL,,,
2025-08-14,30,1.0,base,NO_SIGNAL,,,
2025-08-18,30,1.0,base,NO_SIGNAL,,,
2025-08-21,30,1.0,base,NO_SIGNAL,,,
2025-08-22,30,1.0,base,NO_SIGNAL,,,
2025-08-25,30,1.0,base,NO_SIGNAL,,,
2025-08-26,30,1.0,base,NO_SIGNAL,,,
2025-08-28,30,1.0,base,NO_SIGNAL,,,
2025-08-29,30,1.0,base,NO_SIGNAL,,,
2025-09-08,30,1.0,base,NO_SIGNAL,,,
2025-09-09,30,1.0,base,NO_SIGNAL,,,
2025-09-10,30,1.0,base,NO_SIGNAL,,,
2025-09-11,30,1.0,base,NO_SIGNAL,,,
2025-09-15,30,1.0,base,NO_SIGNAL,,,
2025-09-17,30,1.0,base,NO_SIGNAL,,,
2025-09-19,30,1.0,base,NO_SIGNAL,,,
2025-09-22,30,1.0,base,NO_SIGNAL,,,
2025-09-23,30,1.0,base,NO_SIGNAL,,,
2025-09-24,30,1.0,base,NO_SIGNAL,,,
2025-09-26,30,1.0,base,MISSING_OPTION,2025-09-26 13:58:00,24650.0,PE
2025-09-29,30,1.0,base,NO_SIGNAL,,,
2025-09-30,30,1.0,base,NO_SIGNAL,,,
2025-10-03,30,1.0,base,NO_SIGNAL,,,
2025-10-07,30,1.0,base,NO_SIGNAL,,,
2025-10-08,30,1.0,base,NO_SIGNAL,,,
2025-10-09,30,1.0,base,NO_SIGNAL,,,
2025-10-13,30,1.0,base,NO_SIGNAL,,,
2025-10-15,30,1.0,base,NO_SIGNAL,,,
2025-10-16,30,1.0,base,MISSING_OPTION,2025-10-16 12:26:00,25500.0,CE
2025-10-17,30,1.0,base,MISSING_OPTION,2025-10-17 11:00:00,25750.0,CE
2025-10-20,30,1.0,base,NO_SIGNAL,,,
2025-10-21,30,1.0,base,INSUFFICIENT_OR,,,
2025-10-27,30,1.0,base,NO_SIGNAL,,,
2025-10-30,30,1.0,base,NO_SIGNAL,,,
2025-10-31,30,1.0,base,NO_SIGNAL,,,
2025-11-03,30,1.0,base,NO_SIGNAL,,,
2025-11-07,30,1.0,base,NO_SIGNAL,,,
2025-11-10,30,1.0,base,NO_SIGNAL,,,
2025-11-11,30,1.0,base,NO_SIGNAL,,,
2025-11-14,30,1.0,base,NO_SIGNAL,,,
2025-11-17,30,1.0,base,NO_SIGNAL,,,
2025-11-18,30,1.0,base,NO_SIGNAL,,,
2025-11-21,30,1.0,base,NO_SIGNAL,,,
2025-11-25,30,1.0,base,NO_SIGNAL,,,
2025-11-27,30,1.0,base,NO_SIGNAL,,,
2025-11-28,30,1.0,base,NO_SIGNAL,,,
2025-12-02,30,1.0,base,NO_SIGNAL,,,
2025-12-03,30,1.0,base,NO_SIGNAL,,,
2025-12-04,30,1.0,base,NO_SIGNAL,,,
2025-12-09,30,1.0,base,NO_SIGNAL,,,
